ts,Entity Name,data_soil_moisture1,data_soil_moisture2,data_soil_moisture3,data_soil_moisture4,data_tem1,data_tem2,data_tem3,data_tem4,data_tem5,data_tem6,data_tem7,dev_eui
2024-02-27 15:38:41.192,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.2,23.7,27.3,28.9,10.5,8.5,8.5,8,6,6,6,a840415b7184c7c8
2024-02-27 15:38:51.201,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.2,23.7,27.3,28.9,10.5,8.5,8.5,8,6,6,6,a840415b7184c7c8
2024-02-27 16:09:01.781,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.4,23.9,27.5,29.2,11.5,8,8.5,7.5,6,6,6,a840415b7184c7c8
2024-02-27 16:39:01.494,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.5,24,27.7,29.5,12.5,8.5,8,7.5,6,6,6,a840415b7184c7c8
2024-02-27 17:09:01.414,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.7,24.2,27.9,29.7,12.5,9,8.5,7.5,6,6,6,a840415b7184c7c8
2024-02-27 17:39:01.740,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.8,24.3,28.1,30,13,9,8.5,7,6,6,6,a840415b7184c7c8
2024-02-27 18:09:01.670,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.9,24.4,28.2,30.2,13,9,8.5,7.5,6,6,6,a840415b7184c7c8
2024-02-27 18:39:01.647,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18,24.5,28.3,30.3,13.5,9.5,8.5,7.5,6,6,6,a840415b7184c7c8
2024-02-27 19:09:01.577,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18,24.6,28.5,30.5,13.5,9.5,8.5,7.5,6,6,6,a840415b7184c7c8
2024-02-27 19:39:01.252,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18.1,24.7,28.6,30.7,13.5,10,9,7.5,6,6,6,a840415b7184c7c8
2024-02-27 20:09:01.550,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18.1,24.8,28.7,30.8,13.5,10,9,8,6,6,6,a840415b7184c7c8
2024-02-27 21:09:00.599,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18.3,25,28.9,31.1,14,10.5,9,8,6,6,6,a840415b7184c7c8
2024-02-27 21:39:01.126,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18.3,25,29,31.3,14,10.5,9.5,7.5,6,6,6,a840415b7184c7c8
2024-02-27 22:09:00.799,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18.3,25.1,29.1,31.4,13.5,10.5,9.5,8,6,6,6,a840415b7184c7c8
2024-02-27 22:39:01.069,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18.3,25.2,29.1,31.5,13.5,10.5,9.5,8,6,6,6,a840415b7184c7c8
2024-02-27 23:09:01.352,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18.4,25.2,29.3,31.7,13.5,10.5,9.5,8,6,6,6,a840415b7184c7c8
2024-02-27 23:39:01.318,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18.4,25.3,29.4,31.8,13,10.5,9.5,8,6,6,6,a840415b7184c7c8
2024-02-28 00:09:00.685,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18.4,25.4,29.5,31.9,12.5,10.5,10,8,6,6,6,a840415b7184c7c8
2024-02-28 00:39:01.267,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18.4,25.4,29.6,32,12.5,10.5,10,8.5,6,6,6,a840415b7184c7c8
2024-02-28 01:09:01.207,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18.4,25.5,29.6,32.1,12.5,10.5,10,8,6,6.5,6,a840415b7184c7c8
2024-02-28 02:09:00.862,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18.4,25.6,29.8,32.3,11.5,10.5,10,8.5,6.5,6,6.5,a840415b7184c7c8
2024-02-28 02:39:01.031,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18.5,25.6,29.9,32.4,12,10.5,10,8.5,6.5,6.5,6,a840415b7184c7c8
2024-02-28 03:09:00.780,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18.5,25.7,30,32.5,12,10.5,10,8.5,6.5,6.5,6.5,a840415b7184c7c8
2024-02-28 03:39:00.779,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18.5,25.7,30.1,32.6,12,10.5,10,8.5,6.5,6.5,6,a840415b7184c7c8
2024-02-28 04:09:00.739,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18.5,25.7,30.1,32.7,11.5,10.5,10,9,6.5,6.5,6.5,a840415b7184c7c8
2024-02-28 04:39:01.027,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18.5,25.8,30.2,32.8,11.5,10.5,10,8.5,6.5,6.5,6,a840415b7184c7c8
2024-02-28 05:09:00.677,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18.5,25.8,30.3,32.8,12,10,10,8.5,6.5,6.5,6,a840415b7184c7c8
2024-02-28 05:39:00.663,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18.5,25.9,30.4,32.9,12,10.5,10,8.5,6.5,6.5,6.5,a840415b7184c7c8
2024-02-28 06:09:00.927,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18.5,25.9,30.5,33,12,10.5,10,8.5,6.5,6.5,6,a840415b7184c7c8
2024-02-28 07:09:00.585,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,19.1,26,30.6,33.2,9.5,10,10,8.5,6.5,6.5,7,a840415b7184c7c8
2024-02-28 07:39:00.623,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,19.4,26.1,30.7,33.3,9,10,10,8.5,7,6.5,7,a840415b7184c7c8
2024-02-28 08:09:00.888,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,20.5,26.1,30.7,33.3,8,9.5,10,8.5,7,6.5,7,a840415b7184c7c8
2024-02-28 08:39:00.900,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,22.7,26.7,30.8,33.4,7.5,9,10,9,7,6.5,7,a840415b7184c7c8
2024-02-28 09:09:00.610,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,22.5,28.1,31.6,33.6,7,9,10,9,7,6.5,7,a840415b7184c7c8
2024-02-28 09:39:00.923,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,22,27.7,31.7,33.9,6,8.5,10,9,7,6.5,6.5,a840415b7184c7c8
2024-02-28 10:09:00.914,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,21.7,27.5,31.7,34,5.5,8,10,9,7,6.5,6.5,a840415b7184c7c8
2024-02-28 10:39:00.675,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,21.6,27.4,31.8,34.1,5,7.5,9.5,8.5,7,6.5,7,a840415b7184c7c8
2024-02-28 11:09:00.950,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,21.4,27.3,31.8,34.1,4.5,7.5,9.5,9,7,6.5,6.5,a840415b7184c7c8
2024-02-28 11:39:00.696,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,21.2,27.2,31.8,34.1,4,7.5,9.5,8.5,7,7,7,a840415b7184c7c8
2024-02-28 12:39:01.014,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,21,27.1,31.9,34.3,3.5,7,9,8.5,7,7,6.5,a840415b7184c7c8
2024-02-28 13:09:00.777,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,20.8,27.1,31.9,34.3,3,6.5,9,8.5,7,7,7,a840415b7184c7c8
2024-02-28 13:39:01.059,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,20.8,27,31.9,34.4,2.5,6,9,8.5,7,7,6.5,a840415b7184c7c8
2024-02-28 14:09:00.833,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,20.7,27,32,34.4,2.5,6,8.5,8.5,7,7,7,a840415b7184c7c8
2024-02-28 14:39:01.114,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,20.6,26.9,32,34.4,2.5,5.5,8.5,8.5,7,7,7,a840415b7184c7c8
2024-02-28 15:09:01.171,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,20.6,26.9,32,34.5,2.5,5.5,8,9,7,7,7,a840415b7184c7c8
2024-02-28 15:39:01.182,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,20.5,26.9,32,34.5,2.5,5,8,8,7,7,7,a840415b7184c7c8
2024-02-28 16:09:00.947,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,20.4,26.8,32,34.6,2.5,5,8,8.5,7,7,7,a840415b7184c7c8
2024-02-28 16:39:00.965,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,20.3,26.8,32.1,34.6,3,5,8,8,7,7,7,a840415b7184c7c8
2024-02-28 17:09:02.013,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,20.3,26.8,32.1,34.6,3.5,5,7.5,8,7,7,7,a840415b7184c7c8
2024-02-28 17:39:01.265,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,20.3,26.8,32.1,34.7,4,5,7.5,8,7,7,7,a840415b7184c7c8
2024-02-28 18:09:02.008,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,20.2,26.8,32.1,34.7,4.5,5,7.5,8,7,7,7,a840415b7184c7c8
2024-02-28 18:39:01.298,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,20.1,26.8,32.1,34.7,5,5,7.5,8,7,7,7,a840415b7184c7c8
2024-02-28 19:09:02.030,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,20.1,26.8,32.1,34.8,5.5,5.5,7.5,8,7,7,7,a840415b7184c7c8
2024-02-28 19:39:02.005,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,20,26.8,32.2,34.8,5.5,5.5,7.5,7.5,7,7,7,a840415b7184c7c8
2024-02-28 20:09:01.333,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,20,26.8,32.2,34.9,5.5,5.5,7.5,8,7,7,7,a840415b7184c7c8
2024-02-28 20:39:01.309,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,19.9,26.8,32.2,34.9,5,5.5,7.5,8,7,7,7,a840415b7184c7c8
2024-02-28 21:09:01.480,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,19.8,26.8,32.2,34.9,5,5.5,7.5,8,7,7,7,a840415b7184c7c8
2024-02-28 21:39:01.302,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,19.7,26.8,32.2,34.9,4.5,5.5,7.5,7.5,7,7,7,a840415b7184c7c8
2024-02-28 22:09:00.790,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,19.5,26.8,32.2,35,4,5.5,7.5,8,7,7,7,a840415b7184c7c8
2024-02-28 22:39:01.286,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,19.4,26.8,32.2,35,3,5.5,7,8,7,7,7,a840415b7184c7c8
2024-02-28 23:09:01.318,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,19.4,26.8,32.2,35,2.5,5,7,8,6.5,7,7,a840415b7184c7c8
2024-02-28 23:39:01.312,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,19.3,26.8,32.2,35,2,5,7,7.5,6.5,7,7.5,a840415b7184c7c8
2024-02-29 00:09:01.345,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,19.2,26.8,32.2,35.1,1.5,4.5,7,7,6.5,7,7,a840415b7184c7c8
2024-02-29 00:39:02.058,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,19.2,26.8,32.2,35.1,1.5,4.5,7,7,6.5,7,7,a840415b7184c7c8
2024-02-29 01:09:02.086,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,19,26.7,32.3,35.1,1,4,7,7.5,6.5,7,7,a840415b7184c7c8
2024-02-29 01:39:01.400,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18.8,26.7,32.3,35.1,0.5,4,7,7.5,6.5,7,7,a840415b7184c7c8
2024-02-29 02:09:02.169,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18.6,26.7,32.3,35.1,1,3.5,6.5,7,6.5,7,7,a840415b7184c7c8
2024-02-29 02:39:01.453,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18.4,26.7,32.3,35.2,0.5,3.5,6.5,7,6.5,7,7,a840415b7184c7c8
2024-02-29 03:09:01.519,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,18.1,26.7,32.3,35.2,0.5,3.5,6.5,7.5,6.5,7,7.5,a840415b7184c7c8
2024-02-29 03:39:02.192,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.9,26.6,32.3,35.2,0,3,6.5,7,6.5,7,7.5,a840415b7184c7c8
2024-02-29 04:09:01.589,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.7,26.6,32.3,35.2,0,3,6,7,6.5,7,7,a840415b7184c7c8
2024-02-29 04:39:02.255,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.5,26.6,32.3,35.2,0,3,6,7,6.5,7,7.5,a840415b7184c7c8
2024-02-29 05:09:01.672,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.3,26.6,32.3,35.2,0,2.5,6,7,6.5,7,7,a840415b7184c7c8
2024-02-29 05:39:02.325,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.1,26.6,32.3,35.3,-0.4,2.5,6,6.5,6.5,7,7,a840415b7184c7c8
2024-02-29 06:09:02.378,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.9,26.6,32.3,35.3,-0.4,2.5,6,7,6.5,7,7,a840415b7184c7c8
2024-02-29 06:39:01.745,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.7,26.6,32.3,35.3,-0.4,2.5,5.5,7,6.5,7,7,a840415b7184c7c8
2024-02-29 07:09:02.460,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.6,26.6,32.3,35.3,-0.4,2,5.5,7,6.5,7,7,a840415b7184c7c8
2024-02-29 07:39:02.461,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.5,26.5,32.3,35.4,-0.4,2,5.5,7,6.5,7,7,a840415b7184c7c8
2024-02-29 08:09:02.538,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.4,26.5,32.3,35.4,-0.4,2,5.5,7,6.5,6.5,7,a840415b7184c7c8
2024-02-29 08:39:01.896,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.3,26.5,32.3,35.4,-0.9,2,5.5,6.5,6,7,7,a840415b7184c7c8
2024-02-29 09:09:01.961,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.1,26.5,32.3,35.4,-0.9,2,5,6.5,6,6.5,7,a840415b7184c7c8
2024-02-29 09:39:01.984,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16,26.5,32.3,35.4,-0.9,2,5,6.5,6,6.5,7,a840415b7184c7c8
2024-02-29 10:09:02.696,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,15.9,26.5,32.3,35.4,-0.9,1.5,5,6.5,6,6.5,7,a840415b7184c7c8
2024-02-29 10:39:02.091,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,15.7,26.5,32.3,35.4,-0.9,1.5,5,6.5,6,6.5,7,a840415b7184c7c8
2024-02-29 11:09:02.164,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,15.6,26.5,32.3,35.5,-0.9,1.5,5,6.5,6,6.5,7,a840415b7184c7c8
2024-02-29 11:39:02.202,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,15.4,26.5,32.3,35.5,-0.9,1.5,5,6.5,6,6.5,7,a840415b7184c7c8
2024-02-29 12:09:02.905,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,15.3,26.5,32.3,35.5,-0.9,1.5,5,6.5,6,6.5,7,a840415b7184c7c8
2024-02-29 12:39:02.934,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,15.2,26.4,32.3,35.5,-0.9,1.5,4.5,6,6,6.5,7,a840415b7184c7c8
2024-02-29 13:09:02.357,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,15.1,26.4,32.3,35.5,-0.9,1,4.5,6,6,6.5,7,a840415b7184c7c8
2024-02-29 13:39:02.382,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,15.2,26.4,32.3,35.5,-0.9,1,4.5,6,6,6.5,7,a840415b7184c7c8
2024-02-29 14:09:02.406,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,15.5,26.4,32.3,35.5,-0.9,1,4.5,6,6,6.5,7,a840415b7184c7c8
2024-02-29 14:39:03.068,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,15.8,26.4,32.3,35.5,-0.4,1,4.5,6,6,6.5,7,a840415b7184c7c8
2024-02-29 15:09:03.049,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.1,26.4,32.3,35.5,-0.4,1,4.5,6,6,6.5,7,a840415b7184c7c8
2024-02-29 15:39:02.468,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.9,26.4,32.3,35.6,-0.4,1,4.5,6,5.5,6.5,7,a840415b7184c7c8
2024-02-29 16:09:02.441,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.3,26.4,32.3,35.6,0,1,4,6,5.5,6.5,7,a840415b7184c7c8
2024-02-29 16:39:02.166,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.6,26.5,32.3,35.6,1.5,1,4,5.5,5.5,6.5,7,a840415b7184c7c8
2024-02-29 17:09:03.050,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.8,26.5,32.3,35.6,2.5,1.5,4,5.5,5.5,6.5,7,a840415b7184c7c8
2024-02-29 17:39:02.432,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.9,26.5,32.3,35.6,3.5,1.5,4,5.5,5.5,6.5,7,a840415b7184c7c8
2024-02-29 18:09:02.430,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.9,26.5,32.3,35.6,4,2,4,5.5,5.5,6.5,7,a840415b7184c7c8
2024-02-29 19:09:02.407,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.9,26.6,32.3,35.6,5,2.5,4,5.5,5.5,6.5,7,a840415b7184c7c8
2024-02-29 19:39:03.037,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.9,26.6,32.3,35.6,5.5,3,4.5,5.5,5.5,6.5,7,a840415b7184c7c8
2024-02-29 20:09:02.393,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.9,26.7,32.3,35.6,5.5,3.5,4.5,5.5,5.5,6,7,a840415b7184c7c8
2024-02-29 20:39:01.837,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.8,26.7,32.3,35.6,5.5,3.5,4.5,5.5,5.5,6,7,a840415b7184c7c8
2024-02-29 21:39:02.673,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.6,26.8,32.3,35.7,5,4,5,5.5,5.5,6,7,a840415b7184c7c8
2024-02-29 22:09:02.953,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.5,26.8,32.3,35.7,4.5,4,5,5.5,5.5,6,7,a840415b7184c7c8
2024-02-29 22:39:02.311,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.4,26.8,32.3,35.7,4,4,5,5.5,5.5,6,7,a840415b7184c7c8
2024-02-29 23:09:02.318,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.4,26.8,32.3,35.7,3.5,4,5,5.5,5.5,6,7,a840415b7184c7c8
2024-02-29 23:39:02.881,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.3,26.8,32.3,35.7,3,4,5,5.5,5.5,6,7,a840415b7184c7c8
2024-03-01 00:09:03.730,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.3,26.8,32.4,35.7,2.5,4,5.5,5.5,5.5,6,6.5,a840415b7184c7c8
2024-03-01 00:39:03.325,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.2,26.8,32.4,35.7,2.5,3.5,5.5,5.5,5,6,7,a840415b7184c7c8
2024-03-01 01:09:03.358,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.2,26.8,32.4,35.7,2,3.5,5.5,5.5,5,6,7,a840415b7184c7c8
2024-03-01 01:39:03.348,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.2,26.8,32.4,35.7,2,3.5,5.5,5.5,5,6,7,a840415b7184c7c8
2024-03-01 02:09:03.385,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.2,26.8,32.4,35.7,1.5,3,5,5.5,5,6,7,a840415b7184c7c8
2024-03-01 02:39:03.380,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.2,26.8,32.4,35.8,1.5,3,5,5.5,5,6,6.5,a840415b7184c7c8
2024-03-01 03:09:03.431,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.2,26.8,32.4,35.8,1,3,5,5.5,5,6,7,a840415b7184c7c8
2024-03-01 03:39:03.426,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.2,26.8,32.4,35.8,0.5,2.5,5,5.5,5.5,6,7,a840415b7184c7c8
2024-03-01 04:09:03.456,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17.1,26.8,32.4,35.8,0.5,2.5,5,6,5,6,6.5,a840415b7184c7c8
2024-03-01 05:09:03.475,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17,26.8,32.4,35.8,0,2.5,5,5.5,5,6,6.5,a840415b7184c7c8
2024-03-01 05:39:03.086,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,17,26.7,32.4,35.8,0,2,5,6,5,6,6,a840415b7184c7c8
2024-03-01 06:09:03.074,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.9,26.7,32.5,35.8,0,2,5,6,5,6,6,a840415b7184c7c8
2024-03-01 06:39:02.825,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.8,26.7,32.5,35.8,0,2,5,5.5,5,6,6,a840415b7184c7c8
2024-03-01 07:09:03.566,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.7,26.7,32.5,35.9,0,2,4.5,5.5,5,6,6,a840415b7184c7c8
2024-03-01 08:09:03.139,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.6,26.7,32.5,35.8,0,2,4.5,5.5,5,6,6,a840415b7184c7c8
2024-03-01 08:39:03.751,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.5,26.7,32.5,35.9,-0.4,1.5,4.5,5.5,5,6,6,a840415b7184c7c8
2024-03-01 09:39:03.212,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.3,26.7,32.5,35.9,-0.4,1.5,4.5,5.5,5,6,6,a840415b7184c7c8
2024-03-01 10:09:03.756,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.3,26.7,32.5,35.9,-0.4,1.5,4.5,5.5,5,6,6.5,a840415b7184c7c8
2024-03-01 10:39:03.732,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.2,26.7,32.5,35.9,-0.4,1.5,4.5,5.5,5,6,6,a840415b7184c7c8
2024-03-01 11:09:03.781,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.2,26.6,32.5,35.9,-0.4,1.5,4.5,5.5,5,6,6,a840415b7184c7c8
2024-03-01 11:39:03.778,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.1,26.6,32.5,35.9,-0.4,1.5,4,5.5,5,6,6,a840415b7184c7c8
2024-03-01 12:09:03.836,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.1,26.6,32.5,35.9,-0.4,1.5,4,5.5,5,6,6,a840415b7184c7c8
2024-03-01 12:39:03.827,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.1,26.6,32.5,35.9,-0.4,1.5,4,5.5,5,6,6,a840415b7184c7c8
2024-03-01 13:09:03.871,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.1,26.6,32.5,35.9,-0.4,1,4,5,5,6,6.5,a840415b7184c7c8
2024-03-01 13:39:03.854,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.2,26.6,32.5,35.9,-0.4,1,4,5,5,6,6,a840415b7184c7c8
2024-03-01 14:09:03.901,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.2,26.6,32.5,35.9,-0.4,1,4,5,5,5.5,6,a840415b7184c7c8
2024-03-01 14:39:03.888,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.3,26.6,32.5,35.9,-0.4,1,4,5,5,6,6,a840415b7184c7c8
2024-03-01 15:39:04.086,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.6,26.7,32.5,35.9,0.5,1,4,5,5,5.5,6,a840415b7184c7c8
2024-03-01 16:09:03.386,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.7,26.7,32.5,35.9,1.5,1,4,5,5,5.5,6,a840415b7184c7c8
2024-03-01 16:39:02.869,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.7,26.7,32.4,35.9,2,1.5,4,5,5,5.5,6,a840415b7184c7c8
2024-03-01 17:09:03.121,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.7,26.7,32.4,35.9,2.5,1.5,4,5,5,5.5,6,a840415b7184c7c8
2024-03-01 17:39:03.384,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.7,26.7,32.4,35.9,3,1.5,4,5,5,5.5,6,a840415b7184c7c8
2024-03-01 18:09:03.872,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.7,26.7,32.4,35.9,3.5,2,4,5,5,5.5,6,a840415b7184c7c8
2024-03-01 18:39:03.347,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.7,26.8,32.4,36,4,2,4,5,5,5.5,6.5,a840415b7184c7c8
2024-03-01 19:09:03.316,ABE-DRAGINO-GROPOINT-CHERKHAUER-ACRE-0112,16.7,26.8,32.4,36,4,2.5,4,5,5,5.5,6,a840415b7184c7c8
