ts,Entity Name,data_soil_moisture1,data_soil_moisture2,data_soil_moisture3,data_soil_moisture4
2024-05-21 06:51:24.635,113,15.2,31.7,35.5,34.5
2024-05-21 07:21:24.408,113,15.2,31.7,35.6,34.6
2024-05-21 07:51:23.818,113,15.1,31.7,35.6,34.6
2024-05-21 08:21:24.331,113,15.1,31.7,35.6,34.7
2024-05-21 08:51:24.279,113,15.1,31.7,35.7,34.7
2024-05-21 09:21:24.239,113,15.2,31.8,35.7,34.8
2024-05-21 09:51:24.188,113,15.2,31.8,35.7,34.8
2024-05-21 10:21:24.145,113,15.3,31.8,35.8,34.9
2024-05-21 10:51:23.551,113,15.4,31.8,35.8,34.9
2024-05-21 11:21:24.049,113,15.5,31.9,35.8,35.0
2024-05-21 11:51:24.024,113,15.6,31.9,35.8,35.0
2024-05-21 12:21:23.976,113,15.7,32.0,35.9,35.1
2024-05-21 12:51:23.941,113,15.8,32.0,35.9,35.1
2024-05-21 13:21:23.572,113,15.9,32.1,35.9,35.2
2024-05-21 13:51:23.857,113,16.1,32.2,36.0,35.2
2024-05-21 14:21:23.794,113,16.2,32.2,36.0,35.2
2024-05-21 14:51:23.780,113,16.3,32.3,36.0,35.3
2024-05-21 15:21:23.725,113,16.4,32.4,36.1,35.3
2024-05-21 15:51:23.042,113,,,,
2024-05-21 16:21:23.651,113,16.6,32.5,36.1,35.4
2024-05-21 16:51:23.605,113,16.7,32.6,36.1,35.4
2024-05-21 17:21:23.558,113,16.8,32.7,36.2,35.5
2024-05-21 17:51:23.516,113,16.9,32.7,36.2,35.5
2024-05-21 18:21:23.468,113,16.9,32.8,36.3,35.6
2024-05-21 18:51:22.886,113,16.9,32.9,36.3,35.6
2024-05-21 19:21:23.368,113,16.9,32.9,36.3,35.6
2024-05-21 19:51:23.378,113,16.9,33.0,36.4,35.7
2024-05-21 20:21:23.285,113,16.9,33.0,36.4,35.7
2024-05-21 20:51:23.248,113,16.9,33.0,36.4,35.7
2024-05-21 21:21:23.210,113,16.8,33.1,36.5,35.8
2024-05-21 22:21:22.784,113,16.7,33.1,36.5,35.8
2024-05-21 22:51:23.041,113,16.6,33.1,36.6,35.9
2024-05-21 23:21:23.015,113,16.6,33.1,36.6,35.9
2024-05-21 23:51:22.956,113,16.6,33.1,36.6,35.9
2024-05-22 00:21:22.909,113,16.5,33.1,36.7,36.0
2024-05-22 00:51:22.862,113,16.5,33.1,36.7,36.0
2024-05-22 01:21:22.830,113,16.4,33.2,36.7,36.0
2024-05-22 01:51:22.952,113,16.4,33.1,36.8,36.1
2024-05-22 02:21:22.703,113,16.3,33.1,36.8,36.1
2024-05-22 02:51:22.649,113,16.3,33.1,36.8,36.1
2024-05-22 03:21:22.645,113,16.2,33.1,36.8,36.2
2024-05-22 03:51:22.071,113,16.1,33.1,36.9,36.2
2024-05-22 04:21:22.184,113,16.1,33.1,36.9,36.2
2024-05-22 04:51:22.458,113,16.0,33.1,36.9,36.3
2024-05-22 05:21:22.462,113,16.0,33.1,36.9,36.3
2024-05-22 05:51:22.413,113,16.0,33.1,36.9,36.3
2024-05-22 06:21:22.390,113,15.9,33.1,37.0,36.3
2024-05-22 06:51:22.330,113,15.9,33.0,37.0,36.4
2024-05-22 07:21:22.260,113,15.9,33.0,37.0,36.4
2024-05-22 07:51:22.177,113,15.8,33.0,37.0,36.4
2024-05-22 08:21:22.181,113,15.8,33.0,37.0,36.5
2024-05-22 08:51:22.076,113,15.8,33.0,37.0,36.5
2024-05-22 09:21:22.258,113,15.8,33.0,37.0,36.5
2024-05-22 09:51:21.995,113,15.8,33.0,37.0,36.5
2024-05-22 10:21:21.972,113,15.9,33.0,37.1,36.5
2024-05-22 10:51:21.387,113,15.9,33.0,37.1,36.5
2024-05-22 11:21:21.578,113,16.0,33.0,37.1,36.6
2024-05-22 11:51:21.847,113,16.1,33.0,37.1,36.6
2024-05-22 12:21:21.802,113,16.2,33.1,37.1,36.6
2024-05-22 12:51:21.723,113,16.3,33.1,37.1,36.6
2024-05-22 13:21:21.708,113,16.4,33.1,37.1,36.7
2024-05-22 13:51:21.100,113,16.6,33.2,37.1,36.7
2024-05-22 14:51:21.545,113,16.7,33.3,37.2,36.7
2024-05-22 15:21:21.480,113,16.9,33.3,37.2,36.7
2024-05-22 15:51:21.493,113,17.0,33.3,37.2,36.8
2024-05-22 16:21:21.444,113,17.1,33.3,37.2,36.8
2024-05-22 16:51:21.395,113,17.2,33.4,37.2,36.8
2024-05-22 17:21:21.379,113,17.2,33.4,37.2,36.8
2024-05-22 17:51:21.260,113,17.2,33.5,37.3,36.8
2024-05-22 18:21:21.255,113,17.2,33.5,37.3,36.8
2024-05-22 18:51:21.207,113,17.2,33.6,37.3,36.9
2024-05-22 19:21:21.364,113,17.2,33.6,37.3,36.9
2024-05-22 19:51:21.114,113,17.1,33.6,37.4,36.9
2024-05-22 20:21:21.072,113,17.1,33.7,37.4,36.9
2024-05-22 20:51:20.972,113,17.0,33.7,37.4,37.0
2024-05-22 21:21:20.980,113,16.9,33.7,37.5,37.0
2024-05-22 21:51:20.934,113,16.8,33.7,37.5,37.0
2024-05-22 22:21:20.890,113,16.7,33.7,37.5,37.0
2024-05-22 22:51:20.673,113,16.6,33.7,37.5,37.0
2024-05-22 23:21:20.495,113,16.6,33.7,37.5,37.1
2024-05-22 23:51:20.767,113,16.6,33.6,37.5,37.1
2024-05-23 00:21:20.157,113,16.5,33.6,37.5,37.1
2024-05-23 00:51:20.380,113,16.4,33.6,37.5,37.1
2024-05-23 01:21:20.649,113,16.3,33.6,37.5,37.1
2024-05-23 01:51:20.601,113,16.3,33.5,37.5,37.2
2024-05-23 02:21:20.558,113,16.2,33.5,37.5,37.2
2024-05-23 02:51:20.518,113,16.1,33.5,37.6,37.2
2024-05-23 03:21:20.492,113,16.1,33.4,37.6,37.2
2024-05-23 03:51:20.017,113,16.0,33.4,37.6,37.2
2024-05-23 04:21:20.437,113,15.9,33.4,37.6,37.3
2024-05-23 04:51:20.074,113,15.9,33.3,37.6,37.3
2024-05-23 05:21:20.369,113,15.8,33.3,37.6,37.3
2024-05-23 05:51:20.297,113,15.8,33.3,37.6,37.3
2024-05-23 06:21:20.276,113,15.7,33.3,37.6,37.3
2024-05-23 06:51:20.232,113,15.7,33.3,37.6,37.3
2024-05-23 07:21:19.883,113,15.6,33.3,37.6,37.4
2024-05-23 07:51:20.154,113,15.5,33.2,37.6,37.4
2024-05-23 08:21:19.563,113,15.5,33.2,37.6,37.4
2024-05-23 08:51:19.520,113,15.5,33.2,37.6,37.4
2024-05-23 09:21:20.033,113,15.5,33.2,37.6,37.4
2024-05-23 09:51:19.973,113,15.5,33.1,37.6,37.4
2024-05-23 10:21:19.622,113,15.6,33.1,37.6,37.4
2024-05-23 10:51:19.891,113,15.7,33.2,37.6,37.4
2024-05-23 11:21:19.850,113,15.7,33.2,37.6,37.5
2024-05-23 11:51:19.800,113,15.8,33.2,37.6,37.5
2024-05-23 12:21:19.929,113,16.0,33.2,37.6,37.5
2024-05-23 12:51:19.664,113,16.1,33.3,37.6,37.5
2024-05-23 13:21:19.820,113,16.2,33.3,37.6,37.5
2024-05-23 13:51:19.076,113,16.4,33.3,37.6,37.5
2024-05-23 14:21:19.574,113,16.5,33.3,37.6,37.5
2024-05-23 14:51:19.560,113,16.6,33.4,37.6,37.5
2024-05-23 15:21:19.526,113,,,,
2024-05-23 15:51:19.462,113,16.9,33.5,37.6,37.5
2024-05-23 16:21:19.433,113,17.0,33.5,37.6,37.5
2024-05-23 16:51:18.828,113,17.1,33.6,37.6,37.5
2024-05-23 17:21:19.367,113,17.3,33.7,37.6,37.5
2024-05-23 17:51:19.299,113,17.3,33.7,37.7,37.5
2024-05-23 18:21:19.427,113,17.3,33.8,37.7,37.5
2024-05-23 18:51:19.204,113,17.4,33.9,37.7,37.5
2024-05-23 19:21:18.851,113,17.4,33.9,37.7,37.5
2024-05-23 20:21:19.048,113,17.3,34.0,37.8,37.5
2024-05-23 20:51:19.031,113,17.2,34.0,37.8,37.6
2024-05-23 21:21:18.978,113,17.1,34.0,37.8,37.6
2024-05-23 21:51:18.925,113,17.0,34.0,37.9,37.6
2024-05-23 22:21:18.620,113,16.9,34.0,37.9,37.6
2024-05-23 22:51:18.830,113,16.8,34.0,37.9,37.6
2024-05-23 23:21:18.750,113,16.7,34.0,37.9,37.6
2024-05-23 23:51:18.717,113,16.6,34.0,37.9,37.7
2024-05-24 00:21:18.473,113,16.6,34.0,38.0,37.7
2024-05-24 00:51:18.103,113,16.5,34.0,38.0,37.7
2024-05-24 01:21:18.626,113,16.4,34.0,38.0,37.7
2024-05-24 01:51:18.567,113,16.4,33.9,38.0,37.7
2024-05-24 02:21:18.531,113,16.3,33.9,38.0,37.8
2024-05-24 02:51:18.503,113,16.2,33.9,38.1,37.8
2024-05-24 03:21:18.438,113,16.2,33.9,38.1,37.8
2024-05-24 03:51:18.411,113,16.1,33.8,38.1,37.8
2024-05-24 04:21:18.392,113,16.0,33.8,38.1,37.8
2024-05-24 04:51:18.310,113,16.0,33.8,38.1,37.8
2024-05-24 05:21:18.265,113,15.9,33.7,38.1,37.9
2024-05-24 05:51:18.227,113,15.9,33.7,38.1,37.9
2024-05-24 06:21:18.202,113,15.8,33.7,38.1,37.9
2024-05-24 07:21:18.082,113,15.7,33.6,38.1,37.9
2024-05-24 07:51:18.058,113,15.7,33.6,38.1,37.9
2024-05-24 08:21:18.019,113,15.7,33.6,38.1,37.9
2024-05-24 08:51:18.140,113,15.6,33.6,38.1,38.0
2024-05-24 09:21:17.914,113,15.6,33.5,38.1,38.0
2024-05-24 09:51:17.313,113,15.6,33.5,38.1,38.0
2024-05-24 10:21:17.275,113,15.7,33.5,38.1,38.0
2024-05-24 10:51:17.792,113,15.7,33.5,38.1,38.0
2024-05-24 11:21:17.750,113,15.8,33.5,38.1,38.0
2024-05-24 11:51:17.701,113,15.9,33.6,38.1,38.0
2024-05-24 12:21:17.109,113,16.0,33.6,38.1,38.0
2024-05-24 12:51:17.626,113,16.1,33.6,38.1,38.0
2024-05-24 13:21:17.574,113,16.2,33.6,38.1,38.0
2024-05-24 13:51:17.518,113,16.4,33.7,38.1,38.0
2024-05-24 14:21:17.443,113,16.5,33.7,38.1,38.0
2024-05-24 14:51:17.444,113,16.5,33.8,38.1,38.0
2024-05-24 15:21:17.363,113,16.6,33.8,38.1,38.1
2024-05-24 15:51:17.317,113,16.6,33.8,38.1,38.1
2024-05-24 16:21:17.309,113,16.6,33.9,38.2,38.1
2024-05-24 16:51:17.280,113,16.8,33.9,38.1,37.9
2024-05-24 17:51:16.860,113,21.3,34.1,38.1,38.0
2024-05-24 18:21:17.122,113,26.8,34.9,38.1,38.0
2024-05-24 18:51:16.550,113,31.7,37.5,38.1,38.0
2024-05-24 19:21:17.016,113,33.3,42.1,38.2,38.0
2024-05-24 19:51:17.156,113,33.4,44.7,39.3,38.3
2024-05-24 20:21:16.962,113,34.1,45.1,40.0,38.9
2024-05-24 20:51:17.069,113,34.5,45.2,40.1,39.2
2024-05-24 21:21:16.854,113,34.8,45.2,40.1,39.4
2024-05-24 21:51:16.797,113,34.9,45.2,40.2,39.4
2024-05-24 22:21:16.466,113,34.9,45.2,40.3,39.5
2024-05-24 22:51:16.743,113,34.9,45.3,40.4,39.5
2024-05-24 23:21:15.907,113,,,,
2024-05-24 23:51:16.653,113,34.6,45.2,40.4,39.7
2024-05-25 00:21:16.608,113,34.5,45.2,40.4,39.8
2024-05-25 00:51:16.561,113,34.4,45.2,40.5,39.9
2024-05-25 01:21:16.675,113,34.3,45.2,40.5,40.0
2024-05-25 01:51:16.479,113,34.2,45.2,40.5,40.1
2024-05-25 02:21:16.449,113,34.2,45.3,40.5,40.1
2024-05-25 02:51:16.392,113,34.1,45.3,40.6,40.2
2024-05-25 03:21:16.382,113,34.1,45.5,40.7,40.3
2024-05-25 03:51:16.332,113,34.0,45.2,41.1,40.5
2024-05-25 04:21:16.222,113,33.9,45.0,41.2,40.6
2024-05-25 04:51:16.186,113,33.8,45.0,41.2,40.7
2024-05-25 05:21:16.165,113,33.8,45.0,41.2,40.7
2024-05-25 05:51:16.145,113,33.7,45.1,41.3,41.1
2024-05-25 06:21:16.100,113,33.7,45.1,41.3,41.4
2024-05-25 06:51:16.061,113,33.6,45.1,41.4,41.6
2024-05-25 07:21:16.014,113,33.6,45.1,41.6,41.6
2024-05-25 07:51:15.971,113,33.5,45.1,41.6,41.7
2024-05-25 08:21:15.899,113,33.5,45.1,41.8,41.8
2024-05-25 08:51:15.882,113,33.4,45.0,41.9,41.9
2024-05-25 09:21:15.841,113,33.4,45.0,42.0,42.0
2024-05-25 09:51:15.773,113,33.3,45.0,42.1,42.1
2024-05-25 10:21:15.169,113,33.2,45.0,42.2,42.2
2024-05-25 10:51:15.140,113,33.1,44.9,42.2,42.2
2024-05-25 11:21:15.653,113,32.9,44.9,42.3,42.3
2024-05-25 11:51:15.607,113,32.8,44.8,42.4,42.3
2024-05-25 12:21:15.522,113,32.7,44.8,42.4,42.4
2024-05-25 13:21:15.628,113,32.4,44.7,42.5,42.4
2024-05-25 13:51:15.425,113,32.2,44.6,42.5,42.4
2024-05-25 14:21:15.065,113,32.0,44.5,42.5,42.5
2024-05-25 14:51:15.294,113,31.8,44.5,42.6,42.5
2024-05-25 15:21:14.708,113,31.6,43.7,42.5,42.5
2024-05-25 15:51:15.247,113,31.3,43.5,42.5,42.5
2024-05-25 16:51:15.135,113,31.0,43.3,42.5,42.5
2024-05-25 17:21:15.115,113,30.8,43.1,42.5,42.5
2024-05-25 18:21:14.571,113,30.5,42.9,42.5,42.4
2024-05-25 18:51:14.934,113,30.3,42.8,42.5,42.5
2024-05-25 19:21:14.928,113,30.2,42.7,42.5,42.5
2024-05-25 19:51:14.896,113,30.0,42.6,42.5,42.5
2024-05-25 20:21:14.551,113,29.8,42.5,42.5,42.5
2024-05-25 20:51:14.017,113,,,,
2024-05-25 21:21:14.195,113,29.1,42.3,42.5,42.5
2024-05-25 21:51:14.708,113,28.9,42.2,42.6,42.5
2024-05-25 22:21:14.673,113,28.7,42.0,42.6,42.5
2024-05-25 22:51:14.631,113,28.6,42.0,42.6,42.5
2024-05-25 23:21:14.595,113,28.4,41.9,42.6,42.5
2024-05-25 23:51:14.557,113,28.3,41.8,42.6,42.5
2024-05-26 00:21:14.512,113,28.2,41.7,42.6,42.5
2024-05-26 00:51:14.166,113,28.1,41.7,42.6,42.5
2024-05-26 01:21:13.650,113,,,,
2024-05-26 01:51:14.393,113,27.9,41.6,42.6,42.5
2024-05-26 02:21:14.361,113,27.8,41.6,42.5,42.5
2024-05-26 02:51:14.285,113,27.7,41.5,42.5,42.5
2024-05-26 03:21:13.958,113,27.6,41.4,42.5,42.5
2024-05-26 04:21:13.426,113,,,,
2024-05-26 04:51:14.147,113,27.3,41.3,42.5,42.5
2024-05-26 05:21:14.077,113,27.3,41.2,42.5,42.6
2024-05-26 05:51:14.064,113,27.2,41.2,42.5,42.6
2024-05-26 06:21:13.482,113,27.1,41.1,42.5,42.6
2024-05-26 06:51:13.990,113,27.1,41.1,42.5,42.6
2024-05-26 07:21:13.949,113,27.0,41.0,42.5,42.6
2024-05-26 07:51:13.896,113,27.0,41.0,42.5,42.6
2024-05-26 08:21:13.855,113,26.9,40.9,42.5,42.6
2024-05-26 08:51:13.498,113,26.9,40.9,42.5,42.6
2024-05-26 09:21:13.735,113,26.9,40.8,42.5,42.6
2024-05-26 09:51:13.684,113,26.9,40.8,42.5,42.6
2024-05-26 10:21:13.695,113,26.9,40.8,42.5,42.6
2024-05-26 10:51:13.630,113,26.9,40.7,42.5,42.6
2024-05-26 11:21:13.583,113,26.9,40.7,42.5,42.6
2024-05-26 11:51:13.552,113,26.9,40.7,42.4,42.6
2024-05-26 12:21:13.486,113,48.7,45.5,42.8,42.5
2024-05-26 12:51:13.457,113,45.9,47.2,43.4,42.7
2024-05-26 13:21:13.414,113,45.1,47.3,43.5,42.9
2024-05-26 13:51:13.373,113,44.4,47.4,43.7,43.1
2024-05-26 14:21:13.268,113,44.2,47.4,43.8,43.2
2024-05-26 14:51:13.275,113,44.7,47.4,43.8,43.4
2024-05-26 15:21:13.401,113,44.7,47.5,43.9,43.5
2024-05-26 15:51:13.176,113,43.5,47.5,43.9,43.7
2024-05-26 16:21:13.139,113,43.8,47.6,44.0,43.9
2024-05-26 16:51:13.068,113,43.3,47.6,44.1,44.0
2024-05-26 17:21:13.049,113,43.0,47.6,44.2,44.1
2024-05-26 17:51:12.981,113,42.6,47.6,44.2,44.3
2024-05-26 18:21:12.943,113,42.5,47.6,44.3,44.5
2024-05-26 18:51:12.589,113,42.3,47.5,44.3,44.6
2024-05-26 19:21:12.858,113,41.9,47.5,44.3,44.8
2024-05-26 20:21:12.752,113,40.7,47.3,44.3,45.1
2024-05-26 20:51:12.713,113,40.5,47.3,44.4,45.2
2024-05-26 21:21:12.663,113,40.0,47.3,44.4,45.4
2024-05-26 21:51:12.629,113,39.6,47.2,44.5,45.6
2024-05-26 22:21:12.594,113,39.4,47.1,44.5,45.8
2024-05-26 22:51:12.527,113,39.2,47.0,44.5,45.8
2024-05-26 23:21:12.493,113,39.0,47.1,44.6,46.1
2024-05-27 00:21:12.392,113,38.9,47.1,44.6,46.7
2024-05-27 00:51:12.395,113,38.8,47.1,44.7,46.9
2024-05-27 01:21:12.300,113,39.0,47.1,44.6,47.0
2024-05-27 02:21:11.866,113,41.8,48.1,44.8,47.4
2024-05-27 02:51:11.853,113,41.9,48.2,44.9,47.6
2024-05-27 03:21:12.114,113,41.9,48.2,44.9,47.8
2024-05-27 03:51:11.774,113,41.8,48.3,44.9,47.9
2024-05-27 04:21:12.035,113,41.7,48.3,45.0,48.0
2024-05-27 04:51:12.180,113,41.6,48.3,45.0,48.0
2024-05-27 05:21:11.933,113,41.6,48.3,45.0,48.1
2024-05-27 05:51:11.903,113,41.4,48.3,45.0,48.1
2024-05-27 06:21:11.876,113,41.3,48.3,45.1,48.2
2024-05-27 06:51:11.826,113,41.1,48.3,45.1,48.2
2024-05-27 07:21:11.787,113,40.9,48.3,45.1,48.2
2024-05-27 07:51:11.750,113,40.8,48.3,45.1,48.3
2024-05-27 08:21:11.713,113,40.6,48.3,45.1,48.3
2024-05-27 08:51:11.670,113,40.4,48.3,45.2,48.3
2024-05-27 09:21:11.946,113,40.3,48.3,45.2,48.3
2024-05-27 09:51:11.768,113,40.2,48.3,45.2,48.4
2024-05-27 10:21:11.508,113,40.1,48.3,45.2,48.4
2024-05-27 10:51:11.693,113,40.0,48.3,45.2,48.4
2024-05-27 11:21:11.413,113,39.9,48.3,45.3,48.4
2024-05-27 11:51:11.418,113,39.8,48.4,45.3,48.4
2024-05-27 12:21:11.329,113,39.6,48.4,45.3,48.5
2024-05-27 12:51:10.796,113,39.5,48.4,45.3,48.5
2024-05-27 13:21:11.291,113,,,,
2024-05-27 13:51:11.225,113,39.2,48.4,45.3,48.6
2024-05-27 14:21:11.200,113,39.1,48.4,45.3,48.6
2024-05-27 14:51:10.840,113,38.9,48.5,45.3,48.6
2024-05-27 15:21:11.055,113,38.8,48.5,45.3,48.7
2024-05-27 15:51:10.502,113,38.7,48.5,45.3,48.7
2024-05-27 16:21:10.662,113,38.3,48.6,45.3,48.8
2024-05-27 16:51:10.951,113,38.2,48.6,45.4,48.9
2024-05-27 17:21:10.898,113,38.0,48.7,45.4,49.0
2024-05-27 17:51:10.543,113,37.9,48.5,45.4,49.3
2024-05-27 18:21:10.789,113,37.8,48.5,45.4,49.4
2024-05-27 18:51:10.761,113,37.6,48.4,45.4,49.5
2024-05-27 19:21:10.716,113,37.5,48.4,45.4,49.5
2024-05-27 19:51:10.384,113,37.3,48.4,45.4,49.6
2024-05-27 20:21:10.625,113,37.1,48.4,45.4,49.7
2024-05-27 20:51:10.588,113,36.9,48.4,45.4,49.7
2024-05-27 21:21:10.539,113,36.6,48.4,45.4,49.8
2024-05-27 22:21:10.426,113,36.3,48.4,45.4,49.8
2024-05-27 22:51:10.110,113,36.2,48.1,45.3,49.8
2024-05-27 23:21:10.557,113,36.0,47.7,45.2,49.9
2024-05-27 23:51:10.017,113,35.9,47.7,45.2,49.9
2024-05-28 00:21:10.281,113,35.8,47.6,45.2,49.9
2024-05-28 00:51:10.265,113,35.7,47.6,45.2,49.9
2024-05-28 01:21:10.210,113,35.6,47.6,45.2,49.8
2024-05-28 01:51:10.170,113,35.5,47.6,45.2,49.8
2024-05-28 02:21:10.095,113,35.4,47.5,45.2,49.8
2024-05-28 02:51:10.064,113,35.3,47.5,45.2,49.8
2024-05-28 03:21:10.056,113,35.3,47.5,45.2,49.8
2024-05-28 03:51:10.007,113,35.2,47.5,45.2,49.7
2024-05-28 04:21:09.984,113,35.1,47.5,45.2,49.7
2024-05-28 04:51:09.955,113,35.0,47.5,45.2,49.6
2024-05-28 05:21:09.875,113,35.0,47.4,45.2,49.6
2024-05-28 05:51:09.365,113,34.9,47.4,45.2,49.6
2024-05-28 06:21:09.844,113,34.8,47.4,45.1,49.5
2024-05-28 06:51:09.822,113,34.7,47.4,45.1,49.5
2024-05-28 07:21:09.772,113,34.6,47.4,45.1,49.5
2024-05-28 07:51:09.739,113,34.6,47.4,45.1,49.4
2024-05-28 08:21:09.134,113,34.6,47.4,45.1,49.4
2024-05-28 08:51:09.591,113,34.5,47.3,45.1,49.3
2024-05-28 09:21:09.524,113,34.5,47.3,45.1,49.3
2024-05-28 09:51:09.500,113,34.6,47.3,45.1,49.2
2024-05-28 10:21:08.929,113,34.6,47.4,45.1,49.2
2024-05-28 11:21:09.373,113,34.6,47.4,45.1,49.1
2024-05-28 11:51:09.385,113,34.7,47.5,45.1,49.1
2024-05-28 12:21:09.324,113,34.7,47.5,45.1,49.1
2024-05-28 12:51:08.706,113,34.7,47.6,45.1,49.1
2024-05-28 13:21:08.871,113,34.7,47.6,45.1,49.1
2024-05-28 13:51:09.172,113,34.7,47.7,45.1,49.1
2024-05-28 14:21:09.100,113,34.8,47.6,45.1,49.1
2024-05-28 14:51:09.070,113,34.8,47.5,45.1,49.1
2024-05-28 15:21:09.015,113,34.8,47.5,45.1,49.1
2024-05-28 15:51:08.988,113,34.7,47.5,45.1,49.1
2024-05-28 16:21:08.939,113,34.8,47.5,45.1,49.0
2024-05-28 16:51:08.854,113,34.8,47.4,45.0,48.9
2024-05-28 17:21:08.791,113,34.8,47.4,45.1,49.0
2024-05-28 17:51:08.802,113,34.7,47.4,45.1,49.0
2024-05-28 18:21:08.770,113,34.6,47.4,45.1,49.0
2024-05-28 18:51:08.895,113,34.6,47.3,45.1,49.0
2024-05-28 19:21:08.618,113,34.6,47.3,45.2,48.9
2024-05-28 19:51:08.610,113,34.8,47.3,45.2,48.9
2024-05-28 20:21:08.590,113,34.7,47.2,45.2,48.8
2024-05-28 20:51:08.703,113,34.6,47.0,45.2,48.9
2024-05-28 21:21:08.491,113,34.4,46.9,45.2,48.8
2024-05-28 21:51:08.432,113,34.3,46.8,45.2,48.8
2024-05-28 22:21:07.850,113,34.3,46.7,45.2,48.8
2024-05-28 22:51:08.385,113,33.9,46.6,45.2,48.8
2024-05-28 23:21:08.288,113,33.7,46.5,45.2,48.8
2024-05-28 23:51:08.261,113,34.2,46.4,45.3,48.8
2024-05-29 00:21:07.958,113,34.2,46.2,45.3,48.8
2024-05-29 00:51:08.177,113,34.0,46.1,45.3,48.8
2024-05-29 01:21:08.175,113,33.9,46.0,45.3,48.8
2024-05-29 01:51:07.587,113,33.9,46.0,45.3,48.8
2024-05-29 02:21:07.761,113,33.9,45.9,45.3,48.7
2024-05-29 02:51:08.247,113,33.8,45.8,45.3,48.8
2024-05-29 03:21:07.996,113,33.8,45.8,45.3,48.7
2024-05-29 03:51:08.011,113,33.7,45.7,45.3,48.5
2024-05-29 04:21:07.969,113,33.6,45.7,45.3,48.4
2024-05-29 04:51:07.921,113,33.4,45.6,45.3,48.2
2024-05-29 05:21:07.893,113,33.1,45.5,45.3,48.0
2024-05-29 05:51:07.831,113,33.1,45.5,45.3,47.9
2024-05-29 06:21:07.795,113,33.0,45.4,45.3,47.8
2024-05-29 06:51:07.472,113,33.1,45.4,45.3,47.7
2024-05-29 07:21:07.700,113,33.1,45.3,45.3,47.8
2024-05-29 07:51:07.701,113,33.2,45.2,45.3,47.6
2024-05-29 08:21:07.640,113,33.7,45.2,45.2,47.7
2024-05-29 08:51:07.619,113,33.8,45.2,45.2,47.6
2024-05-29 09:21:07.587,113,33.5,45.1,45.2,47.5
2024-05-29 09:51:07.713,113,33.3,45.1,45.2,47.4
2024-05-29 10:21:07.495,113,33.4,45.1,45.2,47.3
2024-05-29 10:51:07.159,113,33.4,45.0,45.2,47.2
2024-05-29 11:21:07.398,113,33.2,45.0,45.2,47.0
2024-05-29 11:51:07.380,113,33.4,45.1,45.2,46.8
2024-05-29 12:21:07.308,113,33.3,45.1,45.2,46.7
2024-05-29 12:51:07.272,113,33.5,45.1,45.1,46.6
2024-05-29 13:21:07.223,113,33.7,45.1,45.2,46.4
2024-05-29 13:51:07.174,113,33.9,45.1,45.1,46.4
2024-05-29 14:21:07.153,113,34.1,45.2,45.1,46.4
2024-05-29 14:51:06.752,113,34.3,45.2,45.1,46.2
2024-05-29 15:21:06.699,113,34.5,45.3,45.1,46.1
2024-05-29 15:51:07.159,113,34.6,45.3,45.1,46.1
2024-05-29 16:21:06.940,113,34.8,45.4,45.2,46.0
2024-05-29 16:51:06.892,113,34.9,45.5,45.2,46.0
2024-05-29 17:21:06.809,113,34.9,45.5,45.2,46.0
2024-05-29 17:51:06.801,113,35.0,45.6,45.2,46.0
